Mesh_009	009	 fiducial_en_dx	02	2.28008
Mesh_009	009	 fiducial_m	03	4.24549
Mesh_009	009	 fiducial_en_sx	04	1.1442
Mesh_009	009	 fiducial_ex_sx	05	0.560128
Mesh_009	009	 fiducial_al_dx	06	2.31635
Mesh_009	009	 fiducial_prn	07	0.126527
Mesh_009	009	 fiducial_sn	08	1.45971
Mesh_009	009	 fiducial_al_sx	09	5.29446
Mesh_009	009	 fiducial_ch_dx	10	8.02866
Mesh_009	009	 fiducial_sto1	11	2.22077
Mesh_009	009	 fiducial_sto2	12	1.9848
Mesh_009	009	 fiducial_ch_sx	13	4.4647
Mesh_010	010	 fiducial_ex_dx	01	0.350759
Mesh_010	010	 fiducial_en_dx	02	2.58294
Mesh_010	010	 fiducial_m	03	16.794
Mesh_010	010	 fiducial_en_sx	04	1.40539
Mesh_010	010	 fiducial_ex_sx	05	1.92343
Mesh_010	010	 fiducial_al_dx	06	2.5437
Mesh_010	010	 fiducial_prn	07	0.843735
Mesh_010	010	 fiducial_sn	08	1.39775
Mesh_010	010	 fiducial_al_sx	09	9.06706
Mesh_010	010	 fiducial_ch_dx	10	0.646395
Mesh_010	010	 fiducial_sto1	11	1.40143
Mesh_010	010	 fiducial_sto2	12	1.16934
Mesh_010	010	 fiducial_ch_sx	13	3.63965
Mesh_011	011	 fiducial_ex_dx	01	1.29653
Mesh_011	011	 fiducial_en_dx	02	2.43028
Mesh_011	011	 fiducial_m	03	12.2397
Mesh_011	011	 fiducial_en_sx	04	1.62301
Mesh_011	011	 fiducial_ex_sx	05	0.777659
Mesh_011	011	 fiducial_al_dx	06	0.291057
Mesh_011	011	 fiducial_prn	07	0.946741
Mesh_011	011	 fiducial_sn	08	1.23223
Mesh_011	011	 fiducial_al_sx	09	1.3922
Mesh_011	011	 fiducial_ch_dx	10	6.64953
Mesh_011	011	 fiducial_sto1	11	8.90571
Mesh_011	011	 fiducial_sto2	12	10.0036
Mesh_011	011	 fiducial_ch_sx	13	21.4565
Mesh_012	012	 fiducial_ex_dx	01	0.519161
Mesh_012	012	 fiducial_en_dx	02	1.63399
Mesh_012	012	 fiducial_m	03	15.9105
Mesh_012	012	 fiducial_en_sx	04	2.39636
Mesh_012	012	 fiducial_ex_sx	05	1.0273
Mesh_012	012	 fiducial_al_dx	06	0.648353
Mesh_012	012	 fiducial_prn	07	1.85197
Mesh_012	012	 fiducial_sn	08	1.61882
Mesh_012	012	 fiducial_al_sx	09	3.92522
Mesh_012	012	 fiducial_ch_dx	10	2.18553
Mesh_012	012	 fiducial_sto1	11	3.23902
Mesh_012	012	 fiducial_sto2	12	0.722374
Mesh_012	012	 fiducial_ch_sx	13	6.93912
Mesh_013	013	 fiducial_ex_dx	01	1.21248
Mesh_013	013	 fiducial_en_dx	02	2.1154
Mesh_013	013	 fiducial_m	03	17.6484
Mesh_013	013	 fiducial_en_sx	04	1.22211
Mesh_013	013	 fiducial_ex_sx	05	1.23121
Mesh_013	013	 fiducial_al_dx	06	6.0008
Mesh_013	013	 fiducial_prn	07	1.63848
Mesh_013	013	 fiducial_sn	08	1.70538
Mesh_013	013	 fiducial_al_sx	09	3.16565
Mesh_013	013	 fiducial_ch_dx	10	8.57961
Mesh_013	013	 fiducial_sto1	11	3.55889
Mesh_013	013	 fiducial_sto2	12	2.388
Mesh_013	013	 fiducial_ch_sx	13	2.02053
Mesh_014	014	 fiducial_ex_dx	01	0.170142
Mesh_014	014	 fiducial_en_dx	02	1.69785
Mesh_014	014	 fiducial_m	03	17.3089
Mesh_014	014	 fiducial_en_sx	04	2.29466
Mesh_014	014	 fiducial_ex_sx	05	0.705009
Mesh_014	014	 fiducial_al_dx	06	12.1338
Mesh_014	014	 fiducial_prn	07	0.464201
Mesh_014	014	 fiducial_sn	08	1.81846
Mesh_014	014	 fiducial_al_sx	09	8.29505
Mesh_014	014	 fiducial_ch_dx	10	1.49146
Mesh_014	014	 fiducial_sto1	11	2.77051
Mesh_014	014	 fiducial_sto2	12	2.9013
Mesh_014	014	 fiducial_ch_sx	13	2.23692
Mesh_015	015	 fiducial_ex_dx	01	1.04558
Mesh_015	015	 fiducial_en_dx	02	1.87726
Mesh_015	015	 fiducial_m	03	15.5543
Mesh_015	015	 fiducial_en_sx	04	2.15756
Mesh_015	015	 fiducial_ex_sx	05	0.458522
Mesh_015	015	 fiducial_al_dx	06	5.04162
Mesh_015	015	 fiducial_prn	07	1.71512
Mesh_015	015	 fiducial_sn	08	2.50633
Mesh_015	015	 fiducial_al_sx	09	2.74121
Mesh_015	015	 fiducial_ch_dx	10	8.32712
Mesh_015	015	 fiducial_sto1	11	6.6994
Mesh_015	015	 fiducial_sto2	12	3.65463
Mesh_015	015	 fiducial_ch_sx	13	0.934859
Mesh_016	016	 fiducial_ex_dx	01	0.977136
Mesh_016	016	 fiducial_en_dx	02	3.13537
Mesh_016	016	 fiducial_m	03	8.91033
Mesh_016	016	 fiducial_en_sx	04	0.860277
Mesh_016	016	 fiducial_ex_sx	05	0.812673
Mesh_016	016	 fiducial_al_dx	06	0.844813
Mesh_016	016	 fiducial_prn	07	6.12535
Mesh_016	016	 fiducial_sn	08	0.416932
Mesh_016	016	 fiducial_al_sx	09	2.22976
Mesh_016	016	 fiducial_ch_dx	10	8.57454
Mesh_016	016	 fiducial_sto1	11	19.582
Mesh_016	016	 fiducial_sto2	12	0.777895
Mesh_016	016	 fiducial_ch_sx	13	5.39767
Mesh_017	017	 fiducial_ex_dx	01	0.494826
Mesh_017	017	 fiducial_en_dx	02	3.63227
Mesh_017	017	 fiducial_m	03	15.7221
Mesh_017	017	 fiducial_en_sx	04	2.00039
Mesh_017	017	 fiducial_ex_sx	05	2.03158
Mesh_017	017	 fiducial_al_dx	06	0.763873
Mesh_017	017	 fiducial_prn	07	1.38179
Mesh_017	017	 fiducial_sn	08	4.07389
Mesh_017	017	 fiducial_al_sx	09	1.45516
Mesh_017	017	 fiducial_ch_dx	10	8.47704
Mesh_017	017	 fiducial_sto1	11	2.75315
Mesh_017	017	 fiducial_sto2	12	1.20843
Mesh_017	017	 fiducial_ch_sx	13	4.43774
Mesh_018	018	 fiducial_ex_dx	01	0.398014
Mesh_018	018	 fiducial_en_dx	02	1.50463
Mesh_018	018	 fiducial_m	03	6.75157
Mesh_018	018	 fiducial_en_sx	04	0.416554
Mesh_018	018	 fiducial_ex_sx	05	0.276027
Mesh_018	018	 fiducial_al_dx	06	1.90422
Mesh_018	018	 fiducial_prn	07	1.47749
Mesh_018	018	 fiducial_sn	08	1.51481
Mesh_018	018	 fiducial_al_sx	09	3.41763
Mesh_018	018	 fiducial_ch_dx	10	4.77079
Mesh_018	018	 fiducial_sto1	11	1.16808
Mesh_018	018	 fiducial_sto2	12	2.73985
Mesh_018	018	 fiducial_ch_sx	13	4.97293
Mesh_019	019	 fiducial_ex_dx	01	5.25995
Mesh_019	019	 fiducial_en_dx	02	2.89304
Mesh_019	019	 fiducial_m	03	10.5281
Mesh_019	019	 fiducial_en_sx	04	1.37623
Mesh_019	019	 fiducial_ex_sx	05	1.38665
Mesh_019	019	 fiducial_al_dx	06	10.973
Mesh_019	019	 fiducial_prn	07	2.59711
Mesh_019	019	 fiducial_sn	08	2.98308
Mesh_019	019	 fiducial_al_sx	09	1.26837
Mesh_019	019	 fiducial_ch_dx	10	21.2322
Mesh_019	019	 fiducial_sto1	11	4.65282
Mesh_019	019	 fiducial_sto2	12	5.64821
Mesh_019	019	 fiducial_ch_sx	13	13.7463
Mesh_020	020	 fiducial_ex_dx	01	1.56722
Mesh_020	020	 fiducial_en_dx	02	3.18667
Mesh_020	020	 fiducial_m	03	18.1482
Mesh_020	020	 fiducial_en_sx	04	2.29103
Mesh_020	020	 fiducial_ex_sx	05	1.31568
Mesh_020	020	 fiducial_al_dx	06	11.5821
Mesh_020	020	 fiducial_prn	07	0.867094
Mesh_020	020	 fiducial_sn	08	3.35461
Mesh_020	020	 fiducial_al_sx	09	6.73337
Mesh_020	020	 fiducial_ch_dx	10	11.9836
Mesh_020	020	 fiducial_sto1	11	6.97496
Mesh_020	020	 fiducial_sto2	12	10.839
Mesh_020	020	 fiducial_ch_sx	13	20.9147
Mesh_021	021	 fiducial_ex_dx	01	2.03196
Mesh_021	021	 fiducial_en_dx	02	2.00006
Mesh_021	021	 fiducial_m	03	12.6886
Mesh_021	021	 fiducial_en_sx	04	1.94761
Mesh_021	021	 fiducial_ex_sx	05	1.84471
Mesh_021	021	 fiducial_al_dx	06	8.292
Mesh_021	021	 fiducial_prn	07	2.42373
Mesh_021	021	 fiducial_sn	08	2.51488
Mesh_021	021	 fiducial_al_sx	09	7.0061
Mesh_021	021	 fiducial_ch_dx	10	2.7852
Mesh_021	021	 fiducial_sto1	11	4.12524
Mesh_021	021	 fiducial_sto2	12	9.62624
Mesh_021	021	 fiducial_ch_sx	13	3.40041
Mesh_022	022	 fiducial_ex_dx	01	1.12121
Mesh_022	022	 fiducial_en_dx	02	2.81445
Mesh_022	022	 fiducial_m	03	10.5094
Mesh_022	022	 fiducial_en_sx	04	2.83208
Mesh_022	022	 fiducial_ex_sx	05	1.92814
Mesh_022	022	 fiducial_al_dx	06	1.32115
Mesh_022	022	 fiducial_prn	07	1.40108
Mesh_022	022	 fiducial_sn	08	1.99431
Mesh_022	022	 fiducial_al_sx	09	1.67537
Mesh_022	022	 fiducial_ch_dx	10	13.8358
Mesh_022	022	 fiducial_sto1	11	1.65693
Mesh_022	022	 fiducial_sto2	12	3.19701
Mesh_022	022	 fiducial_ch_sx	13	8.8418
Mesh_023	023	 fiducial_ex_dx	01	0.880472
Mesh_023	023	 fiducial_en_dx	02	3.16141
Mesh_023	023	 fiducial_m	03	22.7735
Mesh_023	023	 fiducial_en_sx	04	2.01187
Mesh_023	023	 fiducial_ex_sx	05	0.828625
Mesh_023	023	 fiducial_al_dx	06	12.0186
Mesh_023	023	 fiducial_prn	07	1.2197
Mesh_023	023	 fiducial_sn	08	2.7321
Mesh_023	023	 fiducial_al_sx	09	12.5065
Mesh_023	023	 fiducial_ch_dx	10	9.1159
Mesh_023	023	 fiducial_sto1	11	2.03872
Mesh_023	023	 fiducial_sto2	12	1.61183
Mesh_023	023	 fiducial_ch_sx	13	9.01766
Mesh_024	024	 fiducial_ex_dx	01	1.04713
Mesh_024	024	 fiducial_en_dx	02	1.654
Mesh_024	024	 fiducial_m	03	15.9368
Mesh_024	024	 fiducial_en_sx	04	1.80103
Mesh_024	024	 fiducial_ex_sx	05	1.59106
